"";"IDNummer";"Produktionsdatum";"Herstellernummer";"Werksnummer";"Fehlerhaft"
"497";"K7-114-1142-497";2008-11-18;114;1142;0
"498";"K7-114-1142-498";2008-11-18;114;1142;0
"499";"K7-114-1142-499";2008-11-18;114;1142;0
"500";"K7-114-1142-500";2008-11-18;114;1142;0
"501";"K7-114-1142-501";2008-11-18;114;1142;0
"502";"K7-114-1142-502";2008-11-18;114;1142;0
"503";"K7-114-1142-503";2008-11-18;114;1142;0
"504";"K7-114-1142-504";2008-11-18;114;1142;0
"505";"K7-114-1142-505";2008-11-18;114;1142;0
"506";"K7-114-1142-506";2008-11-18;114;1142;0
"507";"K7-114-1142-507";2008-11-18;114;1142;0
"508";"K7-114-1142-508";2008-11-18;114;1142;0
"509";"K7-114-1142-509";2008-11-18;114;1142;0
"510";"K7-114-1142-510";2008-11-19;114;1142;0
"511";"K7-114-1142-511";2008-11-19;114;1142;0
"512";"K7-114-1142-512";2008-11-19;114;1142;0
"513";"K7-114-1142-513";2008-11-19;114;1142;0
"514";"K7-114-1142-514";2008-11-19;114;1142;0
"515";"K7-114-1142-515";2008-11-19;114;1142;0
"516";"K7-114-1142-516";2008-11-19;114;1142;0
"517";"K7-114-1142-517";2008-11-19;114;1142;0
"518";"K7-114-1142-518";2008-11-19;114;1142;0
"519";"K7-114-1142-519";2008-11-19;114;1142;0
"520";"K7-114-1142-520";2008-11-19;114;1142;0
"521";"K7-114-1142-521";2008-11-19;114;1142;0
"522";"K7-114-1142-522";2008-11-19;114;1142;0
"523";"K7-114-1142-523";2008-11-19;114;1142;0
"524";"K7-114-1142-524";2008-11-19;114;1142;0
"525";"K7-114-1142-525";2008-11-19;114;1142;0
"526";"K7-114-1142-526";2008-11-19;114;1142;0
"527";"K7-114-1142-527";2008-11-19;114;1142;0
"528";"K7-114-1142-528";2008-11-19;114;1142;0
"529";"K7-114-1142-529";2008-11-19;114;1142;0
"530";"K7-114-1142-530";2008-11-19;114;1142;0
"531";"K7-114-1142-531";2008-11-19;114;1142;0
"532";"K7-114-1142-532";2008-11-19;114;1142;0
"533";"K7-114-1142-533";2008-11-19;114;1142;0
"534";"K7-114-1142-534";2008-11-19;114;1142;0
"535";"K7-114-1142-535";2008-11-19;114;1142;0
"536";"K7-114-1142-536";2008-11-19;114;1142;0
"537";"K7-114-1142-537";2008-11-19;114;1142;0
"538";"K7-114-1142-538";2008-11-19;114;1142;0
"539";"K7-114-1142-539";2008-11-19;114;1142;0
"540";"K7-114-1142-540";2008-11-19;114;1142;0
"541";"K7-114-1142-541";2008-11-19;114;1142;0
"542";"K7-114-1142-542";2008-11-19;114;1142;0
"543";"K7-114-1142-543";2008-11-19;114;1142;0
"544";"K7-114-1142-544";2008-11-19;114;1142;0
"545";"K7-114-1142-545";2008-11-19;114;1142;0
"546";"K7-114-1142-546";2008-11-19;114;1142;0
"547";"K7-114-1142-547";2008-11-19;114;1142;0
"548";"K7-114-1142-548";2008-11-19;114;1142;0
"549";"K7-114-1142-549";2008-11-19;114;1142;0
"550";"K7-114-1142-550";2008-11-19;114;1142;0
"551";"K7-114-1142-551";2008-11-19;114;1142;0
"552";"K7-114-1142-552";2008-11-19;114;1142;0
"553";"K7-114-1142-553";2008-11-19;114;1142;0
"554";"K7-114-1142-554";2008-11-19;114;1142;0
"555";"K7-114-1142-555";2008-11-19;114;1142;0
"556";"K7-114-1142-556";2008-11-19;114;1142;0
"557";"K7-114-1142-557";2008-11-19;114;1142;0
"558";"K7-114-1142-558";2008-11-19;114;1142;0
"559";"K7-114-1142-559";2008-11-19;114;1142;0
"560";"K7-114-1142-560";2008-11-19;114;1142;0
"561";"K7-114-1142-561";2008-11-19;114;1142;0
"562";"K7-114-1142-562";2008-11-19;114;1142;0
"563";"K7-114-1142-563";2008-11-19;114;1142;0
"564";"K7-114-1142-564";2008-11-19;114;1142;0
"565";"K7-114-1142-565";2008-11-19;114;1142;0
"566";"K7-114-1142-566";2008-11-19;114;1142;0
"567";"K7-114-1142-567";2008-11-19;114;1142;0
"568";"K7-114-1142-568";2008-11-19;114;1142;0
"569";"K7-114-1142-569";2008-11-19;114;1142;0
"570";"K7-114-1142-570";2008-11-19;114;1142;0
"571";"K7-114-1142-571";2008-11-19;114;1142;0
"572";"K7-114-1142-572";2008-11-19;114;1142;0
"573";"K7-114-1142-573";2008-11-19;114;1142;0
"574";"K7-114-1142-574";2008-11-19;114;1142;0
"575";"K7-114-1142-575";2008-11-19;114;1142;0
"576";"K7-114-1142-576";2008-11-19;114;1142;0
"577";"K7-114-1142-577";2008-11-19;114;1142;0
"578";"K7-114-1142-578";2008-11-19;114;1142;0
"579";"K7-114-1142-579";2008-11-19;114;1142;0
"580";"K7-114-1142-580";2008-11-19;114;1142;0
"581";"K7-114-1142-581";2008-11-19;114;1142;0
"582";"K7-114-1142-582";2008-11-19;114;1142;0
"583";"K7-114-1142-583";2008-11-19;114;1142;0
"584";"K7-114-1142-584";2008-11-19;114;1142;0
"585";"K7-114-1142-585";2008-11-19;114;1142;0
"586";"K7-114-1142-586";2008-11-19;114;1142;0
"587";"K7-114-1142-587";2008-11-19;114;1142;0
"588";"K7-114-1142-588";2008-11-19;114;1142;0
"589";"K7-114-1142-589";2008-11-19;114;1142;0
"590";"K7-114-1142-590";2008-11-19;114;1142;0
"591";"K7-114-1142-591";2008-11-19;114;1142;0
"592";"K7-114-1142-592";2008-11-19;114;1142;0
"593";"K7-114-1142-593";2008-11-19;114;1142;0
"594";"K7-114-1142-594";2008-11-19;114;1142;0
"595";"K7-114-1142-595";2008-11-19;114;1142;0
"596";"K7-114-1142-596";2008-11-19;114;1142;0
"597";"K7-114-1142-597";2008-11-19;114;1142;0
"598";"K7-114-1142-598";2008-11-19;114;1142;0
"599";"K7-114-1142-599";2008-11-19;114;1142;0
"600";"K7-114-1142-600";2008-11-19;114;1142;0
"601";"K7-114-1142-601";2008-11-20;114;1142;0
"602";"K7-114-1142-602";2008-11-20;114;1142;0
"603";"K7-114-1142-603";2008-11-20;114;1142;0
"604";"K7-114-1142-604";2008-11-20;114;1142;0
"605";"K7-114-1142-605";2008-11-20;114;1142;0
"606";"K7-114-1142-606";2008-11-20;114;1142;0
"607";"K7-114-1142-607";2008-11-20;114;1142;0
"608";"K7-114-1142-608";2008-11-20;114;1142;0
"609";"K7-114-1142-609";2008-11-20;114;1142;0
"610";"K7-114-1142-610";2008-11-20;114;1142;0
"611";"K7-114-1142-611";2008-11-20;114;1142;0
"612";"K7-114-1142-612";2008-11-20;114;1142;0
"613";"K7-114-1142-613";2008-11-20;114;1142;0
"614";"K7-114-1142-614";2008-11-20;114;1142;0
"615";"K7-114-1142-615";2008-11-20;114;1142;0
"616";"K7-114-1142-616";2008-11-20;114;1142;0
"617";"K7-114-1142-617";2008-11-20;114;1142;0
"618";"K7-114-1142-618";2008-11-20;114;1142;0
"619";"K7-114-1142-619";2008-11-20;114;1142;0
"620";"K7-114-1142-620";2008-11-20;114;1142;0
"621";"K7-114-1142-621";2008-11-20;114;1142;0
"622";"K7-114-1142-622";2008-11-20;114;1142;0
"623";"K7-114-1142-623";2008-11-20;114;1142;0
"624";"K7-114-1142-624";2008-11-20;114;1142;0
"625";"K7-114-1142-625";2008-11-20;114;1142;0
"626";"K7-114-1142-626";2008-11-20;114;1142;0
"627";"K7-114-1142-627";2008-11-20;114;1142;0
"628";"K7-114-1142-628";2008-11-20;114;1142;0
"629";"K7-114-1142-629";2008-11-20;114;1142;0
"630";"K7-114-1142-630";2008-11-20;114;1142;0
"631";"K7-114-1142-631";2008-11-20;114;1142;0
"632";"K7-114-1142-632";2008-11-20;114;1142;0
"633";"K7-114-1142-633";2008-11-20;114;1142;0
"634";"K7-114-1142-634";2008-11-20;114;1142;0
"635";"K7-114-1142-635";2008-11-20;114;1142;0
"636";"K7-114-1142-636";2008-11-20;114;1142;0
"637";"K7-114-1142-637";2008-11-20;114;1142;0
"638";"K7-114-1142-638";2008-11-20;114;1142;0
"639";"K7-114-1142-639";2008-11-20;114;1142;0
"640";"K7-114-1142-640";2008-11-20;114;1142;0
"641";"K7-114-1142-641";2008-11-20;114;1142;0
"642";"K7-114-1142-642";2008-11-20;114;1142;0
"643";"K7-114-1142-643";2008-11-20;114;1142;0
"644";"K7-114-1142-644";2008-11-20;114;1142;0
"645";"K7-114-1142-645";2008-11-20;114;1142;0
"646";"K7-114-1142-646";2008-11-20;114;1142;0
"647";"K7-114-1142-647";2008-11-20;114;1142;0
"648";"K7-114-1142-648";2008-11-20;114;1142;0
"649";"K7-114-1142-649";2008-11-20;114;1142;0
"650";"K7-114-1142-650";2008-11-20;114;1142;0
"651";"K7-114-1142-651";2008-11-20;114;1142;0
"652";"K7-114-1142-652";2008-11-20;114;1142;0
"653";"K7-114-1142-653";2008-11-20;114;1142;0
"654";"K7-114-1142-654";2008-11-20;114;1142;0
"655";"K7-114-1142-655";2008-11-20;114;1142;0
"656";"K7-114-1142-656";2008-11-20;114;1142;0
"657";"K7-114-1142-657";2008-11-20;114;1142;0
"658";"K7-114-1142-658";2008-11-20;114;1142;0
"659";"K7-114-1142-659";2008-11-20;114;1142;0
"660";"K7-114-1142-660";2008-11-20;114;1142;0
"661";"K7-114-1142-661";2008-11-20;114;1142;0
"662";"K7-114-1142-662";2008-11-20;114;1142;0
"663";"K7-114-1142-663";2008-11-20;114;1142;0
"664";"K7-114-1142-664";2008-11-20;114;1142;0
"665";"K7-114-1142-665";2008-11-20;114;1142;0
"666";"K7-114-1142-666";2008-11-20;114;1142;0
"667";"K7-114-1142-667";2008-11-20;114;1142;0
"668";"K7-114-1142-668";2008-11-20;114;1142;0
"669";"K7-114-1142-669";2008-11-20;114;1142;0
"670";"K7-114-1142-670";2008-11-20;114;1142;0
"671";"K7-114-1142-671";2008-11-20;114;1142;0
"672";"K7-114-1142-672";2008-11-20;114;1142;0
"673";"K7-114-1142-673";2008-11-20;114;1142;0
"674";"K7-114-1142-674";2008-11-20;114;1142;0
"675";"K7-114-1142-675";2008-11-20;114;1142;0
"676";"K7-114-1142-676";2008-11-20;114;1142;0
"677";"K7-114-1142-677";2008-11-20;114;1142;0
"678";"K7-114-1142-678";2008-11-20;114;1142;0
"679";"K7-114-1142-679";2008-11-20;114;1142;0
"680";"K7-114-1142-680";2008-11-20;114;1142;0
"681";"K7-114-1142-681";2008-11-20;114;1142;0
"682";"K7-114-1142-682";2008-11-20;114;1142;0
"683";"K7-114-1142-683";2008-11-20;114;1142;0
"684";"K7-114-1142-684";2008-11-20;114;1142;0
"685";"K7-114-1142-685";2008-11-20;114;1142;0
"686";"K7-114-1142-686";2008-11-20;114;1142;0
"687";"K7-114-1142-687";2008-11-20;114;1142;0
"688";"K7-114-1142-688";2008-11-20;114;1142;0
"689";"K7-114-1142-689";2008-11-20;114;1142;0
"690";"K7-114-1142-690";2008-11-20;114;1142;0
"691";"K7-114-1142-691";2008-11-20;114;1142;0
"692";"K7-114-1142-692";2008-11-20;114;1142;0
"693";"K7-114-1142-693";2008-11-20;114;1142;0
"694";"K7-114-1142-694";2008-11-20;114;1142;0
"695";"K7-114-1142-695";2008-11-20;114;1142;0
"696";"K7-114-1142-696";2008-11-20;114;1142;0
"697";"K7-114-1142-697";2008-11-20;114;1142;0
"698";"K7-114-1142-698";2008-11-20;114;1142;0
"699";"K7-114-1142-699";2008-11-20;114;1142;0
"700";"K7-114-1142-700";2008-11-20;114;1142;0
"701";"K7-114-1142-701";2008-11-20;114;1142;0
"702";"K7-114-1142-702";2008-11-20;114;1142;0
"703";"K7-114-1142-703";2008-11-20;114;1142;0
"704";"K7-114-1142-704";2008-11-20;114;1142;0
"705";"K7-114-1142-705";2008-11-20;114;1142;0
"706";"K7-114-1142-706";2008-11-20;114;1142;0
"707";"K7-114-1142-707";2008-11-20;114;1142;0
"708";"K7-114-1142-708";2008-11-20;114;1142;0
"709";"K7-114-1142-709";2008-11-20;114;1142;0
"710";"K7-114-1142-710";2008-11-20;114;1142;0
"711";"K7-114-1142-711";2008-11-20;114;1142;0
"712";"K7-114-1142-712";2008-11-20;114;1142;0
"713";"K7-114-1142-713";2008-11-20;114;1142;0
"714";"K7-114-1142-714";2008-11-20;114;1142;0
"715";"K7-114-1142-715";2008-11-20;114;1142;0
"716";"K7-114-1142-716";2008-11-20;114;1142;0
"717";"K7-114-1142-717";2008-11-20;114;1142;0
"718";"K7-114-1142-718";2008-11-21;114;1142;0
"719";"K7-114-1142-719";2008-11-21;114;1142;0
"720";"K7-114-1142-720";2008-11-21;114;1142;0
"721";"K7-114-1142-721";2008-11-21;114;1142;0
"722";"K7-114-1142-722";2008-11-21;114;1142;0
"723";"K7-114-1142-723";2008-11-21;114;1142;0
"724";"K7-114-1142-724";2008-11-21;114;1142;0
"725";"K7-114-1142-725";2008-11-21;114;1142;0
"726";"K7-114-1142-726";2008-11-21;114;1142;0
"727";"K7-114-1142-727";2008-11-21;114;1142;0
"728";"K7-114-1142-728";2008-11-21;114;1142;0
"729";"K7-114-1142-729";2008-11-21;114;1142;0
"730";"K7-114-1142-730";2008-11-21;114;1142;0
"731";"K7-114-1142-731";2008-11-21;114;1142;0
"732";"K7-114-1142-732";2008-11-21;114;1142;0
"733";"K7-114-1142-733";2008-11-21;114;1142;0
"734";"K7-114-1142-734";2008-11-21;114;1142;0
"735";"K7-114-1142-735";2008-11-21;114;1142;0
"736";"K7-114-1142-736";2008-11-21;114;1142;0
"737";"K7-114-1142-737";2008-11-21;114;1142;0
"738";"K7-114-1142-738";2008-11-21;114;1142;0
"739";"K7-114-1142-739";2008-11-21;114;1142;0
"740";"K7-114-1142-740";2008-11-21;114;1142;0
"741";"K7-114-1142-741";2008-11-21;114;1142;0
"742";"K7-114-1142-742";2008-11-21;114;1142;0
"743";"K7-114-1142-743";2008-11-21;114;1142;0
"744";"K7-114-1142-744";2008-11-21;114;1142;0
"745";"K7-114-1142-745";2008-11-21;114;1142;0
"746";"K7-114-1142-746";2008-11-21;114;1142;0
"747";"K7-114-1142-747";2008-11-21;114;1142;0
"748";"K7-114-1142-748";2008-11-21;114;1142;0
"749";"K7-114-1142-749";2008-11-21;114;1142;0
"750";"K7-114-1142-750";2008-11-21;114;1142;0
"751";"K7-114-1142-751";2008-11-21;114;1142;0
"752";"K7-114-1142-752";2008-11-21;114;1142;0
"753";"K7-114-1142-753";2008-11-21;114;1142;0
"754";"K7-114-1142-754";2008-11-21;114;1142;0
"755";"K7-114-1142-755";2008-11-21;114;1142;0
"756";"K7-114-1142-756";2008-11-21;114;1142;0
"757";"K7-114-1142-757";2008-11-21;114;1142;0
"758";"K7-114-1142-758";2008-11-21;114;1142;0
"759";"K7-114-1142-759";2008-11-21;114;1142;0
"760";"K7-114-1142-760";2008-11-21;114;1142;0
"761";"K7-114-1142-761";2008-11-21;114;1142;0
"762";"K7-114-1142-762";2008-11-21;114;1142;0
"763";"K7-114-1142-763";2008-11-21;114;1142;0
"764";"K7-114-1142-764";2008-11-21;114;1142;0
"765";"K7-114-1142-765";2008-11-21;114;1142;0
"766";"K7-114-1142-766";2008-11-21;114;1142;0
"767";"K7-114-1142-767";2008-11-21;114;1142;0
"768";"K7-114-1142-768";2008-11-21;114;1142;0
"769";"K7-114-1142-769";2008-11-21;114;1142;0
"770";"K7-114-1142-770";2008-11-21;114;1142;0
"771";"K7-114-1142-771";2008-11-21;114;1142;0
"772";"K7-114-1142-772";2008-11-21;114;1142;0
"773";"K7-114-1142-773";2008-11-21;114;1142;0
"774";"K7-114-1142-774";2008-11-21;114;1142;0
"775";"K7-114-1142-775";2008-11-21;114;1142;0
"776";"K7-114-1142-776";2008-11-21;114;1142;0
"777";"K7-114-1142-777";2008-11-21;114;1142;0
"778";"K7-114-1142-778";2008-11-21;114;1142;0
"779";"K7-114-1142-779";2008-11-21;114;1142;0
"780";"K7-114-1142-780";2008-11-21;114;1142;0
"781";"K7-114-1142-781";2008-11-21;114;1142;0
"782";"K7-114-1142-782";2008-11-21;114;1142;0
"783";"K7-114-1142-783";2008-11-21;114;1142;0
"784";"K7-114-1142-784";2008-11-21;114;1142;0
"785";"K7-114-1142-785";2008-11-21;114;1142;0
"786";"K7-114-1142-786";2008-11-21;114;1142;0
"787";"K7-114-1142-787";2008-11-21;114;1142;0
"788";"K7-114-1142-788";2008-11-21;114;1142;0
"789";"K7-114-1142-789";2008-11-21;114;1142;0
"790";"K7-114-1142-790";2008-11-21;114;1142;0
"791";"K7-114-1142-791";2008-11-21;114;1142;0
"792";"K7-114-1142-792";2008-11-21;114;1142;0
"793";"K7-114-1142-793";2008-11-21;114;1142;0
"794";"K7-114-1142-794";2008-11-21;114;1142;0
"795";"K7-114-1142-795";2008-11-21;114;1142;0
"796";"K7-114-1142-796";2008-11-21;114;1142;0
"797";"K7-114-1142-797";2008-11-21;114;1142;0
"798";"K7-114-1142-798";2008-11-21;114;1142;0
"799";"K7-114-1142-799";2008-11-21;114;1142;0
"800";"K7-114-1142-800";2008-11-21;114;1142;0
"801";"K7-114-1142-801";2008-11-21;114;1142;0
"802";"K7-114-1142-802";2008-11-21;114;1142;0
"803";"K7-114-1142-803";2008-11-21;114;1142;0
"804";"K7-114-1142-804";2008-11-21;114;1142;0
"805";"K7-114-1142-805";2008-11-21;114;1142;0
"806";"K7-114-1142-806";2008-11-21;114;1142;0
"807";"K7-114-1142-807";2008-11-21;114;1142;0
"808";"K7-114-1142-808";2008-11-21;114;1142;0
"809";"K7-114-1142-809";2008-11-21;114;1142;0
"810";"K7-114-1142-810";2008-11-21;114;1142;0
"811";"K7-114-1142-811";2008-11-22;114;1142;0
"812";"K7-114-1142-812";2008-11-22;114;1142;0
"813";"K7-114-1142-813";2008-11-22;114;1142;0
"814";"K7-114-1142-814";2008-11-22;114;1142;0
"815";"K7-114-1142-815";2008-11-22;114;1142;0
"816";"K7-114-1142-816";2008-11-22;114;1142;0
"817";"K7-114-1142-817";2008-11-22;114;1142;0
"818";"K7-114-1142-818";2008-11-22;114;1142;0
"819";"K7-114-1142-819";2008-11-22;114;1142;0
"820";"K7-114-1142-820";2008-11-22;114;1142;0
"821";"K7-114-1142-821";2008-11-22;114;1142;0
"822";"K7-114-1142-822";2008-11-22;114;1142;0
"823";"K7-114-1142-823";2008-11-22;114;1142;0
"824";"K7-114-1142-824";2008-11-22;114;1142;0
"825";"K7-114-1142-825";2008-11-22;114;1142;0
"826";"K7-114-1142-826";2008-11-22;114;1142;0
"827";"K7-114-1142-827";2008-11-22;114;1142;0
"828";"K7-114-1142-828";2008-11-22;114;1142;0
"829";"K7-114-1142-829";2008-11-22;114;1142;0
"830";"K7-114-1142-830";2008-11-22;114;1142;0
"831";"K7-114-1142-831";2008-11-22;114;1142;0
"832";"K7-114-1142-832";2008-11-22;114;1142;0
"833";"K7-114-1142-833";2008-11-22;114;1142;0
"834";"K7-114-1142-834";2008-11-22;114;1142;0
"835";"K7-114-1142-835";2008-11-22;114;1142;0
"836";"K7-114-1142-836";2008-11-22;114;1142;0
"837";"K7-114-1142-837";2008-11-22;114;1142;0
"838";"K7-114-1142-838";2008-11-22;114;1142;0
"839";"K7-114-1142-839";2008-11-22;114;1142;0
"840";"K7-114-1142-840";2008-11-22;114;1142;0
"841";"K7-114-1142-841";2008-11-22;114;1142;0
"842";"K7-114-1142-842";2008-11-22;114;1142;0
"843";"K7-114-1142-843";2008-11-22;114;1142;0
"844";"K7-114-1142-844";2008-11-22;114;1142;0
"845";"K7-114-1142-845";2008-11-22;114;1142;0
"846";"K7-114-1142-846";2008-11-22;114;1142;0
"847";"K7-114-1142-847";2008-11-22;114;1142;0
"848";"K7-114-1142-848";2008-11-22;114;1142;0
"849";"K7-114-1142-849";2008-11-22;114;1142;0
"850";"K7-114-1142-850";2008-11-22;114;1142;0
"851";"K7-114-1142-851";2008-11-22;114;1142;0
"852";"K7-114-1142-852";2008-11-22;114;1142;0
"853";"K7-114-1142-853";2008-11-22;114;1142;0
"854";"K7-114-1142-854";2008-11-22;114;1142;0
"855";"K7-114-1142-855";2008-11-22;114;1142;0
"856";"K7-114-1142-856";2008-11-22;114;1142;0
"857";"K7-114-1142-857";2008-11-22;114;1142;0
"858";"K7-114-1142-858";2008-11-22;114;1142;0
"859";"K7-114-1142-859";2008-11-22;114;1142;0
"860";"K7-114-1142-860";2008-11-22;114;1142;0
"861";"K7-114-1142-861";2008-11-22;114;1142;0
"862";"K7-114-1142-862";2008-11-22;114;1142;0
"863";"K7-114-1142-863";2008-11-22;114;1142;0
"864";"K7-114-1142-864";2008-11-22;114;1142;0
"865";"K7-114-1142-865";2008-11-22;114;1142;0
"866";"K7-114-1142-866";2008-11-22;114;1142;0
"867";"K7-114-1142-867";2008-11-22;114;1142;0
"868";"K7-114-1142-868";2008-11-22;114;1142;0
"869";"K7-114-1142-869";2008-11-22;114;1142;0
"870";"K7-114-1142-870";2008-11-22;114;1142;0
"871";"K7-114-1142-871";2008-11-22;114;1142;0
"872";"K7-114-1142-872";2008-11-22;114;1142;0
"873";"K7-114-1142-873";2008-11-22;114;1142;0
"874";"K7-114-1142-874";2008-11-22;114;1142;0
"875";"K7-114-1142-875";2008-11-22;114;1142;0
"876";"K7-114-1142-876";2008-11-22;114;1142;0
"877";"K7-114-1142-877";2008-11-22;114;1142;0
"878";"K7-114-1142-878";2008-11-22;114;1142;0
"879";"K7-114-1142-879";2008-11-22;114;1142;0
"880";"K7-114-1142-880";2008-11-22;114;1142;0
"881";"K7-114-1142-881";2008-11-22;114;1142;0
"882";"K7-114-1142-882";2008-11-22;114;1142;0
"883";"K7-114-1142-883";2008-11-22;114;1142;0
"884";"K7-114-1142-884";2008-11-22;114;1142;0
"885";"K7-114-1142-885";2008-11-22;114;1142;0
"886";"K7-114-1142-886";2008-11-22;114;1142;0
"887";"K7-114-1142-887";2008-11-22;114;1142;0
"888";"K7-114-1142-888";2008-11-22;114;1142;0
"889";"K7-114-1142-889";2008-11-22;114;1142;0
"890";"K7-114-1142-890";2008-11-22;114;1142;0
"891";"K7-114-1142-891";2008-11-22;114;1142;0
"892";"K7-114-1142-892";2008-11-22;114;1142;0
"893";"K7-114-1142-893";2008-11-22;114;1142;0
"894";"K7-114-1142-894";2008-11-22;114;1142;0
"895";"K7-114-1142-895";2008-11-22;114;1142;0
"896";"K7-114-1142-896";2008-11-22;114;1142;0
"897";"K7-114-1142-897";2008-11-22;114;1142;0
"898";"K7-114-1142-898";2008-11-22;114;1142;0
"899";"K7-114-1142-899";2008-11-22;114;1142;0
"900";"K7-114-1142-900";2008-11-22;114;1142;0
"901";"K7-114-1142-901";2008-11-22;114;1142;0
"902";"K7-114-1142-902";2008-11-22;114;1142;0
"903";"K7-114-1142-903";2008-11-22;114;1142;0
"904";"K7-114-1142-904";2008-11-22;114;1142;0
"905";"K7-114-1142-905";2008-11-22;114;1142;0
"906";"K7-114-1142-906";2008-11-22;114;1142;0
"907";"K7-114-1142-907";2008-11-22;114;1142;0
"908";"K7-114-1142-908";2008-11-22;114;1142;0
"909";"K7-114-1142-909";2008-11-22;114;1142;0
"910";"K7-114-1142-910";2008-11-22;114;1142;0
"911";"K7-114-1142-911";2008-11-22;114;1142;0
"912";"K7-114-1142-912";2008-11-22;114;1142;0
"913";"K7-114-1142-913";2008-11-22;114;1142;0
"914";"K7-114-1142-914";2008-11-22;114;1142;0
"915";"K7-114-1142-915";2008-11-22;114;1142;0
"916";"K7-114-1142-916";2008-11-22;114;1142;0
"917";"K7-114-1142-917";2008-11-22;114;1142;0
"918";"K7-114-1142-918";2008-11-22;114;1142;0
"919";"K7-114-1142-919";2008-11-22;114;1142;0
"920";"K7-114-1142-920";2008-11-22;114;1142;0
"921";"K7-114-1142-921";2008-11-22;114;1142;0
"922";"K7-114-1142-922";2008-11-22;114;1142;0
"923";"K7-114-1142-923";2008-11-22;114;1142;0
"924";"K7-114-1142-924";2008-11-22;114;1142;0
"925";"K7-114-1142-925";2008-11-23;114;1142;0
"926";"K7-114-1142-926";2008-11-23;114;1142;0
"927";"K7-114-1142-927";2008-11-23;114;1142;0
"928";"K7-114-1142-928";2008-11-23;114;1142;0
"929";"K7-114-1142-929";2008-11-23;114;1142;0
"930";"K7-114-1142-930";2008-11-23;114;1142;0
"931";"K7-114-1142-931";2008-11-23;114;1142;0
"932";"K7-114-1142-932";2008-11-23;114;1142;0
"933";"K7-114-1142-933";2008-11-23;114;1142;0
"934";"K7-114-1142-934";2008-11-23;114;1142;0
"935";"K7-114-1142-935";2008-11-23;114;1142;0
"936";"K7-114-1142-936";2008-11-23;114;1142;0
"937";"K7-114-1142-937";2008-11-23;114;1142;0
"938";"K7-114-1142-938";2008-11-23;114;1142;0
"939";"K7-114-1142-939";2008-11-23;114;1142;0
"940";"K7-114-1142-940";2008-11-23;114;1142;0
"941";"K7-114-1142-941";2008-11-23;114;1142;0
"942";"K7-114-1142-942";2008-11-23;114;1142;0
"943";"K7-114-1142-943";2008-11-23;114;1142;0
"944";"K7-114-1142-944";2008-11-23;114;1142;0
"945";"K7-114-1142-945";2008-11-23;114;1142;0
"946";"K7-114-1142-946";2008-11-23;114;1142;0
"947";"K7-114-1142-947";2008-11-23;114;1142;0
"948";"K7-114-1142-948";2008-11-23;114;1142;0
"949";"K7-114-1142-949";2008-11-23;114;1142;0
"950";"K7-114-1142-950";2008-11-23;114;1142;0
"951";"K7-114-1142-951";2008-11-23;114;1142;0
"952";"K7-114-1142-952";2008-11-23;114;1142;0
"953";"K7-114-1142-953";2008-11-23;114;1142;0
"954";"K7-114-1142-954";2008-11-23;114;1142;0
"955";"K7-114-1142-955";2008-11-23;114;1142;0
"956";"K7-114-1142-956";2008-11-23;114;1142;0
"957";"K7-114-1142-957";2008-11-23;114;1142;0
"958";"K7-114-1142-958";2008-11-23;114;1142;0
"959";"K7-114-1142-959";2008-11-23;114;1142;0
"960";"K7-114-1142-960";2008-11-23;114;1142;0
"961";"K7-114-1142-961";2008-11-23;114;1142;0
